Option,Criterion,Vote,Participant Id,Decision,Incentive,Cohor,Decision Date
Grant 7974: SolDAO  Building Solidity as a DAO,Already Funded,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7974: SolDAO  Building Solidity as a DAO,Has Hateful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7974: SolDAO  Building Solidity as a DAO,Has Harmful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7974: SolDAO  Building Solidity as a DAO,Fraudulent impersonation,Slightly Oppose,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7973: Built Different an African Web3 startup community.,Has Hateful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7973: Built Different an African Web3 startup community.,Has Harmful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7973: Built Different an African Web3 startup community.,Fraudulent impersonation,Slightly Oppose,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7973: Built Different an African Web3 startup community.,Quid Pro Quo,Slightly Oppose,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7973: Built Different an African Web3 startup community.,Open Source,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7973: Built Different an African Web3 startup community.,Fundraising / Advertising,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7973: Built Different an African Web3 startup community.,Ethereum Connection,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7973: Built Different an African Web3 startup community.,Already Funded,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7973: Built Different an African Web3 startup community.,Team Track record,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7973: Built Different an African Web3 startup community.,Non-rivalrous,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7973: Built Different an African Web3 startup community.,Non-excludable,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7973: Built Different an African Web3 startup community.,Important Problem,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7972: The Economy that Rewards Community Engagement,Team Track record,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7972: The Economy that Rewards Community Engagement,Non-rivalrous,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7972: The Economy that Rewards Community Engagement,Non-excludable,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7972: The Economy that Rewards Community Engagement,Important Problem,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7972: The Economy that Rewards Community Engagement,Has Hateful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7972: The Economy that Rewards Community Engagement,Has Harmful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7972: The Economy that Rewards Community Engagement,Fraudulent impersonation,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7972: The Economy that Rewards Community Engagement,Quid Pro Quo,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7972: The Economy that Rewards Community Engagement,Open Source,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7972: The Economy that Rewards Community Engagement,Fundraising / Advertising,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7972: The Economy that Rewards Community Engagement,Ethereum Connection,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7972: The Economy that Rewards Community Engagement,Already Funded,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7967: Bytekode,Has Hateful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7967: Bytekode,Has Harmful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7967: Bytekode,Fraudulent impersonation,Slightly Oppose,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7967: Bytekode,Team Track record,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7967: Bytekode,Non-rivalrous,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7967: Bytekode,Non-excludable,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7967: Bytekode,Important Problem,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7967: Bytekode,Quid Pro Quo,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7967: Bytekode,Open Source,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7967: Bytekode,Fundraising / Advertising,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7967: Bytekode,Ethereum Connection,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7967: Bytekode,Already Funded,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7971: Yourtoken,Has Hateful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7971: Yourtoken,Has Harmful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7971: Yourtoken,Fraudulent impersonation,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7971: Yourtoken,Team Track record,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7971: Yourtoken,Non-rivalrous,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7971: Yourtoken,Non-excludable,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7971: Yourtoken,Important Problem,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7971: Yourtoken,Quid Pro Quo,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7971: Yourtoken,Open Source,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7971: Yourtoken,Fundraising / Advertising,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7971: Yourtoken,Ethereum Connection,Slightly Oppose,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7971: Yourtoken,Already Funded,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7962: BootstrapNFT,Team Track record,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7962: BootstrapNFT,Non-rivalrous,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7962: BootstrapNFT,Non-excludable,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7962: BootstrapNFT,Important Problem,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7962: BootstrapNFT,Quid Pro Quo,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7962: BootstrapNFT,Open Source,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7962: BootstrapNFT,Fundraising / Advertising,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7962: BootstrapNFT,Ethereum Connection,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7962: BootstrapNFT,Already Funded,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7962: BootstrapNFT,Has Hateful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7962: BootstrapNFT,Has Harmful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7962: BootstrapNFT,Fraudulent impersonation,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7959: Ciudades DAO,Team Track record,Slightly Oppose,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7959: Ciudades DAO,Non-rivalrous,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7959: Ciudades DAO,Non-excludable,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7959: Ciudades DAO,Important Problem,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7959: Ciudades DAO,Quid Pro Quo,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7959: Ciudades DAO,Open Source,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7959: Ciudades DAO,Fundraising / Advertising,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7959: Ciudades DAO,Ethereum Connection,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7959: Ciudades DAO,Already Funded,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7959: Ciudades DAO,Has Hateful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7959: Ciudades DAO,Has Harmful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7959: Ciudades DAO,Fraudulent impersonation,Slightly Oppose,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7979: Ikhala Impact - a one stop data shop for small projects in Africa,Team Track record,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7979: Ikhala Impact - a one stop data shop for small projects in Africa,Non-rivalrous,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7979: Ikhala Impact - a one stop data shop for small projects in Africa,Non-excludable,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7979: Ikhala Impact - a one stop data shop for small projects in Africa,Important Problem,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7979: Ikhala Impact - a one stop data shop for small projects in Africa,Quid Pro Quo,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7979: Ikhala Impact - a one stop data shop for small projects in Africa,Open Source,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7979: Ikhala Impact - a one stop data shop for small projects in Africa,Fundraising / Advertising,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7979: Ikhala Impact - a one stop data shop for small projects in Africa,Ethereum Connection,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7979: Ikhala Impact - a one stop data shop for small projects in Africa,Already Funded,Slightly Oppose,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7979: Ikhala Impact - a one stop data shop for small projects in Africa,Has Hateful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7979: Ikhala Impact - a one stop data shop for small projects in Africa,Has Harmful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7979: Ikhala Impact - a one stop data shop for small projects in Africa,Fraudulent impersonation,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7970: Human Collectives - ZK Proof of Membership with Bio-Authenticated Sybil-Resistance,Has Hateful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7970: Human Collectives - ZK Proof of Membership with Bio-Authenticated Sybil-Resistance,Has Harmful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7970: Human Collectives - ZK Proof of Membership with Bio-Authenticated Sybil-Resistance,Fraudulent impersonation,Slightly Oppose,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7970: Human Collectives - ZK Proof of Membership with Bio-Authenticated Sybil-Resistance,Quid Pro Quo,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7970: Human Collectives - ZK Proof of Membership with Bio-Authenticated Sybil-Resistance,Open Source,Slightly Oppose,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7970: Human Collectives - ZK Proof of Membership with Bio-Authenticated Sybil-Resistance,Fundraising / Advertising,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7970: Human Collectives - ZK Proof of Membership with Bio-Authenticated Sybil-Resistance,Ethereum Connection,Slightly Oppose,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7970: Human Collectives - ZK Proof of Membership with Bio-Authenticated Sybil-Resistance,Already Funded,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7970: Human Collectives - ZK Proof of Membership with Bio-Authenticated Sybil-Resistance,Team Track record,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7970: Human Collectives - ZK Proof of Membership with Bio-Authenticated Sybil-Resistance,Non-rivalrous,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7970: Human Collectives - ZK Proof of Membership with Bio-Authenticated Sybil-Resistance,Non-excludable,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7970: Human Collectives - ZK Proof of Membership with Bio-Authenticated Sybil-Resistance,Important Problem,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7968: BW3W,Quid Pro Quo,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7968: BW3W,Open Source,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7968: BW3W,Fundraising / Advertising,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7968: BW3W,Ethereum Connection,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7968: BW3W,Already Funded,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7968: BW3W,Has Hateful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7968: BW3W,Has Harmful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7968: BW3W,Fraudulent impersonation,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7968: BW3W,Team Track record,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7968: BW3W,Non-rivalrous,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7968: BW3W,Non-excludable,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7968: BW3W,Important Problem,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7978: Hamster,Team Track record,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7978: Hamster,Non-rivalrous,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7978: Hamster,Non-excludable,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7978: Hamster,Important Problem,Slightly Oppose,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7978: Hamster,Has Hateful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7978: Hamster,Has Harmful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7978: Hamster,Fraudulent impersonation,Slightly Oppose,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7978: Hamster,Quid Pro Quo,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7978: Hamster,Open Source,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7978: Hamster,Fundraising / Advertising,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7978: Hamster,Ethereum Connection,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7978: Hamster,Already Funded,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7965: TruckMint.io,Team Track record,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7965: TruckMint.io,Non-rivalrous,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7965: TruckMint.io,Non-excludable,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7965: TruckMint.io,Important Problem,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7965: TruckMint.io,Quid Pro Quo,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7965: TruckMint.io,Open Source,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7965: TruckMint.io,Fundraising / Advertising,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7965: TruckMint.io,Ethereum Connection,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7965: TruckMint.io,Already Funded,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7965: TruckMint.io,Has Hateful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7965: TruckMint.io,Has Harmful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7965: TruckMint.io,Fraudulent impersonation,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7957: Peace Keepers - Dispute Resolution.,Team Track record,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7957: Peace Keepers - Dispute Resolution.,Non-rivalrous,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7957: Peace Keepers - Dispute Resolution.,Non-excludable,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7957: Peace Keepers - Dispute Resolution.,Important Problem,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7957: Peace Keepers - Dispute Resolution.,Quid Pro Quo,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7957: Peace Keepers - Dispute Resolution.,Open Source,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7957: Peace Keepers - Dispute Resolution.,Fundraising / Advertising,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7957: Peace Keepers - Dispute Resolution.,Ethereum Connection,Slightly Oppose,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7957: Peace Keepers - Dispute Resolution.,Already Funded,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7957: Peace Keepers - Dispute Resolution.,Has Hateful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7957: Peace Keepers - Dispute Resolution.,Has Harmful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7957: Peace Keepers - Dispute Resolution.,Fraudulent impersonation,Slightly Oppose,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7958: abc magazine,Quid Pro Quo,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7958: abc magazine,Open Source,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7958: abc magazine,Fundraising / Advertising,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7958: abc magazine,Ethereum Connection,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7958: abc magazine,Already Funded,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7958: abc magazine,Team Track record,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7958: abc magazine,Non-rivalrous,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7958: abc magazine,Non-excludable,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7958: abc magazine,Important Problem,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7958: abc magazine,Has Hateful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7958: abc magazine,Has Harmful Content,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7958: abc magazine,Fraudulent impersonation,Very Strong,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7977: DOM  unstoppable bank,Quid Pro Quo,Acceptable,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7977: DOM  unstoppable bank,Open Source,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7977: DOM  unstoppable bank,Fundraising / Advertising,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7977: DOM  unstoppable bank,Ethereum Connection,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
Grant 7977: DOM  unstoppable bank,Already Funded,Very Weak,83a7e452-cd57-419a-9ac5-64b369986d04,gc-sqojqdaolya,1,6,4/9/2022
